Year,State,Avg Temperature Index
1982,Oregon,45.44166666666667
1983,Oregon,46.949999999999996
1984,Oregon,45.650000000000006
1985,Oregon,44.583333333333336
1986,Oregon,48.13333333333333
1987,Oregon,48.35
1988,Oregon,47.92499999999999
1989,Oregon,46.53333333333334
1990,Oregon,47.416666666666664
1991,Oregon,47.625
1992,Oregon,49.44166666666666
1993,Oregon,45.475
1994,Oregon,47.849999999999994
1995,Oregon,48.09166666666667
1996,Oregon,47.64166666666666
1997,Oregon,47.76666666666666
1998,Oregon,47.81666666666667
1999,Oregon,47.19166666666666
2000,Oregon,47.46666666666666
2001,Oregon,47.78333333333334
2002,Oregon,47.71666666666667
2003,Oregon,49.041666666666664
2004,Oregon,48.458333333333336
2005,Oregon,47.708333333333336
2006,Oregon,47.958333333333336
2007,Oregon,47.791666666666664
2008,Oregon,46.800000000000004
2009,Oregon,47.26666666666667
2010,Oregon,47.125
2011,Oregon,46.28333333333334
2012,Oregon,48.025
2013,Oregon,47.65
2014,Oregon,49.62500000000001
2015,Oregon,50.35833333333333
2016,Oregon,48.76666666666668
1956,Pennsylvania,47.875
1957,Pennsylvania,48.758333333333326
1958,Pennsylvania,46.274999999999984
1959,Pennsylvania,49.25
1960,Pennsylvania,47.208333333333336
1961,Pennsylvania,47.94999999999999
1962,Pennsylvania,46.9
1963,Pennsylvania,46.50833333333333
1964,Pennsylvania,48.05000000000001
1965,Pennsylvania,47.61666666666667
1966,Pennsylvania,47.26666666666667
1967,Pennsylvania,47.03333333333333
1968,Pennsylvania,47.61666666666667
1969,Pennsylvania,47.53333333333333
1970,Pennsylvania,48.09166666666667
1971,Pennsylvania,48.21666666666667
1972,Pennsylvania,47.175000000000004
1973,Pennsylvania,49.699999999999996
1974,Pennsylvania,48.166666666666664
1975,Pennsylvania,48.90833333333333
1976,Pennsylvania,46.833333333333336
1977,Pennsylvania,47.89166666666666
1978,Pennsylvania,46.44166666666666
1979,Pennsylvania,47.475
1980,Pennsylvania,47.33333333333332
1981,Pennsylvania,47.50833333333333
1982,Pennsylvania,47.92499999999999
1983,Pennsylvania,48.699999999999996
1984,Pennsylvania,48.24166666666667
1985,Pennsylvania,48.50833333333335
1986,Pennsylvania,48.791666666666664
1987,Pennsylvania,49.208333333333336
1988,Pennsylvania,48.08333333333334
1989,Pennsylvania,47.46666666666667
1990,Pennsylvania,50.69166666666666
1991,Pennsylvania,50.74166666666667
1992,Pennsylvania,47.65833333333333
1993,Pennsylvania,48.23333333333333
1994,Pennsylvania,48.00833333333333
1995,Pennsylvania,48.48333333333333
1996,Pennsylvania,47.61666666666667
1997,Pennsylvania,47.96666666666667
1998,Pennsylvania,51.76666666666666
1999,Pennsylvania,50.008333333333326
2000,Pennsylvania,48.49999999999999
2001,Pennsylvania,49.94166666666666
2002,Pennsylvania,50.300000000000004
2003,Pennsylvania,47.975
2004,Pennsylvania,49.06666666666667
2005,Pennsylvania,49.5
2006,Pennsylvania,50.75833333333333
2007,Pennsylvania,49.508333333333326
2008,Pennsylvania,48.85
2009,Pennsylvania,48.449999999999996
2010,Pennsylvania,50.1
2011,Pennsylvania,50.44166666666666
2012,Pennsylvania,51.79999999999999
2013,Pennsylvania,49.01666666666666
2014,Pennsylvania,47.43333333333334
2015,Pennsylvania,49.49166666666667
2016,Pennsylvania,51.00833333333333
1956,Rhode Island,48.191666666666656
1957,Rhode Island,49.975
1958,Rhode Island,47.366666666666674
1959,Rhode Island,49.475
1960,Rhode Island,48.46666666666667
1961,Rhode Island,48.73333333333334
1962,Rhode Island,47.125
1963,Rhode Island,48.12500000000001
1964,Rhode Island,48.49166666666667
1965,Rhode Island,48.04999999999999
1966,Rhode Island,48.65833333333333
1967,Rhode Island,47.675000000000004
1968,Rhode Island,48.33333333333334
1969,Rhode Island,48.841666666666676
1970,Rhode Island,48.35833333333333
1971,Rhode Island,49.13333333333333
1972,Rhode Island,48.050000000000004
1973,Rhode Island,50.80833333333333
1974,Rhode Island,49.083333333333336
1975,Rhode Island,49.9
1976,Rhode Island,48.324999999999996
1977,Rhode Island,49.14166666666666
1978,Rhode Island,47.44166666666666
1979,Rhode Island,49.699999999999996
1980,Rhode Island,48.550000000000004
1981,Rhode Island,48.89166666666668
1982,Rhode Island,48.60833333333333
1983,Rhode Island,50.291666666666664
1984,Rhode Island,49.82500000000001
1985,Rhode Island,49.158333333333324
1986,Rhode Island,48.958333333333336
1987,Rhode Island,49.150000000000006
1988,Rhode Island,49.025000000000006
1989,Rhode Island,48.55833333333333
1990,Rhode Island,51.5
1991,Rhode Island,51.38333333333333
1992,Rhode Island,48.39166666666666
1993,Rhode Island,49.341666666666676
1994,Rhode Island,49.550000000000004
1995,Rhode Island,49.89166666666666
1996,Rhode Island,49.07500000000001
1997,Rhode Island,49.43333333333334
1998,Rhode Island,52.01666666666667
1999,Rhode Island,51.75
2000,Rhode Island,49.449999999999996
2001,Rhode Island,51.09166666666667
2002,Rhode Island,51.17500000000001
2003,Rhode Island,48.975
2004,Rhode Island,49.333333333333336
2005,Rhode Island,50.091666666666676
2006,Rhode Island,51.85
2007,Rhode Island,50.291666666666664
2008,Rhode Island,50.76666666666666
2009,Rhode Island,49.775
2010,Rhode Island,51.958333333333336
2011,Rhode Island,51.625
2012,Rhode Island,52.88333333333335
2013,Rhode Island,50.666666666666664
2014,Rhode Island,49.74166666666665
2015,Rhode Island,50.43333333333333
2016,Rhode Island,52.23333333333333
1956,South Carolina,63.10833333333334
1957,South Carolina,63.074999999999996
1958,South Carolina,60.70000000000001
1959,South Carolina,62.699999999999996
1960,South Carolina,61.04166666666668
1961,South Carolina,61.691666666666656
1962,South Carolina,61.824999999999996
1963,South Carolina,60.741666666666674
1964,South Carolina,61.69166666666667
1965,South Carolina,62.19166666666667
1966,South Carolina,60.69166666666666
1967,South Carolina,61.12500000000001
1968,South Carolina,60.76666666666667
1969,South Carolina,60.699999999999996
1970,South Carolina,62.28333333333333
1971,South Carolina,62.416666666666664
1972,South Carolina,62.08333333333334
1973,South Carolina,62.55833333333334
1974,South Carolina,62.96666666666665
1975,South Carolina,63.150000000000006
1976,South Carolina,60.91666666666668
1977,South Carolina,62.199999999999996
1978,South Carolina,61.574999999999996
1979,South Carolina,61.45833333333334
1980,South Carolina,61.88333333333333
1981,South Carolina,61.216666666666676
1982,South Carolina,62.68333333333333
1983,South Carolina,61.30833333333334
1984,South Carolina,62.425000000000004
1985,South Carolina,63.050000000000004
1986,South Carolina,64.075
1987,South Carolina,62.324999999999996
1988,South Carolina,61.18333333333333
1989,South Carolina,62.25833333333333
1990,South Carolina,64.96666666666667
1991,South Carolina,63.76666666666667
1992,South Carolina,61.94166666666667
1993,South Carolina,62.574999999999996
1994,South Carolina,62.79999999999999
1995,South Carolina,62.49166666666667
1996,South Carolina,61.775000000000006
1997,South Carolina,62.15833333333334
1998,South Carolina,64.70833333333333
1999,South Carolina,63.39166666666667
2000,South Carolina,62.25000000000001
2001,South Carolina,63.291666666666664
2002,South Carolina,63.708333333333336
2003,South Carolina,62.35833333333334
2004,South Carolina,63.18333333333334
2005,South Carolina,63.066666666666684
2006,South Carolina,63.625
2007,South Carolina,64.3
2008,South Carolina,62.94999999999999
2009,South Carolina,62.675000000000004
2010,South Carolina,62.56666666666666
2011,South Carolina,64.11666666666667
2012,South Carolina,64.51666666666668
2013,South Carolina,62.32500000000001
2014,South Carolina,62.224999999999994
2015,South Carolina,64.47499999999998
2016,South Carolina,64.86666666666666
1956,South Dakota,44.56666666666666
1957,South Dakota,44.25
1958,South Dakota,45.025000000000006
1959,South Dakota,44.375
1960,South Dakota,43.68333333333334
1961,South Dakota,45.1
1962,South Dakota,44.30833333333333
1963,South Dakota,46.48333333333333
1964,South Dakota,44.849999999999994
1965,South Dakota,43.34166666666667
1966,South Dakota,43.30833333333333
1967,South Dakota,44.241666666666674
1968,South Dakota,44.208333333333336
1969,South Dakota,43.63333333333333
1970,South Dakota,43.65833333333334
1971,South Dakota,43.73333333333333
1972,South Dakota,42.56666666666667
1973,South Dakota,45.96666666666666
1974,South Dakota,45.949999999999996
1975,South Dakota,44.0
1976,South Dakota,46.150000000000006
1977,South Dakota,45.55833333333334
1978,South Dakota,42.175000000000004
1979,South Dakota,42.583333333333336
1980,South Dakota,46.24166666666667
1981,South Dakota,47.53333333333333
1982,South Dakota,43.01666666666666
1983,South Dakota,44.98333333333334
1984,South Dakota,45.050000000000004
1985,South Dakota,42.925000000000004
1986,South Dakota,45.78333333333333
1987,South Dakota,48.56666666666667
1988,South Dakota,46.70833333333334
1989,South Dakota,44.26666666666666
1990,South Dakota,46.93333333333334
1991,South Dakota,46.76666666666667
1992,South Dakota,45.6
1993,South Dakota,42.300000000000004
1994,South Dakota,44.866666666666674
1995,South Dakota,44.699999999999996
1996,South Dakota,41.63333333333333
1997,South Dakota,44.79999999999999
1998,South Dakota,47.40833333333334
1999,South Dakota,47.80833333333334
2000,South Dakota,45.958333333333336
2001,South Dakota,46.49166666666667
2002,South Dakota,46.24166666666665
2003,South Dakota,46.05833333333334
2004,South Dakota,46.30833333333334
2005,South Dakota,47.34166666666667
2006,South Dakota,48.150000000000006
2007,South Dakota,46.800000000000004
2008,South Dakota,43.85833333333334
2009,South Dakota,43.574999999999996
2010,South Dakota,45.14166666666668
2011,South Dakota,44.775
2012,South Dakota,49.26666666666666
2013,South Dakota,44.04166666666668
2014,South Dakota,43.69166666666667
2015,South Dakota,47.55833333333333
2016,South Dakota,48.316666666666656
1956,Tennessee,58.55833333333334
1957,Tennessee,58.49166666666667
1958,Tennessee,55.625
1959,Tennessee,57.783333333333324
1960,Tennessee,55.833333333333336
1961,Tennessee,56.708333333333336
1962,Tennessee,57.199999999999996
1963,Tennessee,56.050000000000004
1964,Tennessee,57.449999999999996
1965,Tennessee,57.75
1966,Tennessee,56.19166666666667
1967,Tennessee,56.68333333333334
1968,Tennessee,56.06666666666666
1969,Tennessee,56.13333333333335
1970,Tennessee,57.05833333333333
1971,Tennessee,57.65
1972,Tennessee,57.199999999999996
1973,Tennessee,58.25000000000001
1974,Tennessee,57.691666666666684
1975,Tennessee,57.81666666666666
1976,Tennessee,55.51666666666666
1977,Tennessee,57.28333333333333
1978,Tennessee,56.150000000000006
1979,Tennessee,55.849999999999994
1980,Tennessee,57.25833333333333
1981,Tennessee,56.68333333333333
1982,Tennessee,57.62499999999999
1983,Tennessee,56.69166666666666
1984,Tennessee,57.50000000000001
1985,Tennessee,57.26666666666666
1986,Tennessee,58.84166666666666
1987,Tennessee,58.35833333333333
1988,Tennessee,56.74166666666667
1989,Tennessee,56.583333333333336
1990,Tennessee,59.433333333333344
1991,Tennessee,59.099999999999994
1992,Tennessee,56.99166666666667
1993,Tennessee,57.166666666666664
1994,Tennessee,57.625
1995,Tennessee,57.449999999999996
1996,Tennessee,56.550000000000004
1997,Tennessee,56.833333333333336
1998,Tennessee,60.150000000000006
1999,Tennessee,59.283333333333324
2000,Tennessee,58.0
2001,Tennessee,58.24999999999999
2002,Tennessee,58.724999999999994
2003,Tennessee,57.508333333333326
2004,Tennessee,58.508333333333326
2005,Tennessee,58.74999999999999
2006,Tennessee,58.9
2007,Tennessee,59.94166666666667
2008,Tennessee,57.625
2009,Tennessee,57.583333333333336
2010,Tennessee,57.91666666666668
2011,Tennessee,58.94166666666666
2012,Tennessee,60.35
2013,Tennessee,57.125
2014,Tennessee,56.61666666666667
2015,Tennessee,59.03333333333333
2016,Tennessee,60.30000000000001
1956,Texas,65.96666666666667
1957,Texas,64.625
1958,Texas,63.44166666666666
1959,Texas,63.708333333333336
1960,Texas,63.65833333333334
1961,Texas,63.458333333333336
1962,Texas,65.15833333333332
1963,Texas,65.2
1964,Texas,64.675
1965,Texas,65.09166666666667
1966,Texas,63.48333333333334
1967,Texas,64.87499999999999
1968,Texas,63.10833333333333
1969,Texas,64.53333333333335
1970,Texas,63.73333333333334
1971,Texas,64.93333333333332
1972,Texas,64.43333333333334
1973,Texas,63.725
1974,Texas,64.53333333333333
1975,Texas,63.783333333333324
1976,Texas,62.82499999999999
1977,Texas,65.28333333333333
1978,Texas,63.78333333333333
1979,Texas,62.87500000000001
1980,Texas,64.98333333333333
1981,Texas,64.97500000000001
1982,Texas,64.65
1983,Texas,63.38333333333333
1984,Texas,64.79166666666667
1985,Texas,64.38333333333334
1986,Texas,65.51666666666667
1987,Texas,63.80833333333334
1988,Texas,64.325
1989,Texas,64.275
1990,Texas,65.61666666666666
1991,Texas,64.76666666666667
1992,Texas,64.39999999999999
1993,Texas,64.08333333333333
1994,Texas,65.58333333333333
1995,Texas,65.21666666666665
1996,Texas,65.44166666666665
1997,Texas,63.93333333333334
1998,Texas,67.03333333333333
1999,Texas,66.61666666666666
2000,Texas,66.48333333333335
2001,Texas,65.69999999999999
2002,Texas,65.03333333333332
2003,Texas,65.49999999999999
2004,Texas,65.25000000000001
2005,Texas,65.99166666666666
2006,Texas,67.125
2007,Texas,64.84166666666667
2008,Texas,65.53333333333333
2009,Texas,65.76666666666667
2010,Texas,65.10833333333333
2011,Texas,67.34166666666665
2012,Texas,67.78333333333335
2013,Texas,65.125
2014,Texas,64.85833333333333
2015,Texas,65.80833333333332
2016,Texas,67.175
1956,Utah,47.94166666666666
1957,Utah,47.324999999999996
1958,Utah,49.24166666666667
1959,Utah,48.475
1960,Utah,48.125
1961,Utah,47.74166666666667
1962,Utah,47.883333333333326
1963,Utah,48.400000000000006
1964,Utah,46.08333333333332
1965,Utah,47.074999999999996
1966,Utah,48.06666666666666
1967,Utah,47.45833333333334
1968,Utah,46.525000000000006
1969,Utah,48.03333333333333
1970,Utah,47.449999999999996
1971,Utah,46.64166666666667
1972,Utah,48.083333333333336
1973,Utah,46.20833333333332
1974,Utah,47.73333333333334
1975,Utah,45.71666666666667
1976,Utah,47.48333333333333
1977,Utah,48.94166666666666
1978,Utah,47.85833333333333
1979,Utah,46.650000000000006
1980,Utah,48.474999999999994
1981,Utah,50.008333333333326
1982,Utah,46.4
1983,Utah,47.775000000000006
1984,Utah,45.87500000000001
1985,Utah,46.99166666666667
1986,Utah,49.275
1987,Utah,48.400000000000006
1988,Utah,48.466666666666676
1989,Utah,48.58333333333334
1990,Utah,48.699999999999996
1991,Utah,47.474999999999994
1992,Utah,48.98333333333333
1993,Utah,46.833333333333336
1994,Utah,49.67499999999999
1995,Utah,49.18333333333333
1996,Utah,49.583333333333336
1997,Utah,48.19166666666666
1998,Utah,48.300000000000004
1999,Utah,49.166666666666664
2000,Utah,50.224999999999994
2001,Utah,49.98333333333332
2002,Utah,48.84166666666666
2003,Utah,50.599999999999994
2004,Utah,48.70000000000001
2005,Utah,49.33333333333334
2006,Utah,49.166666666666664
2007,Utah,49.900000000000006
2008,Utah,48.11666666666667
2009,Utah,48.449999999999996
2010,Utah,48.31666666666666
2011,Utah,47.625
2012,Utah,50.94166666666667
2013,Utah,47.75833333333333
2014,Utah,50.44166666666667
2015,Utah,50.74166666666667
2016,Utah,50.24166666666667
1956,Vermont,40.60833333333333
1957,Vermont,42.37500000000001
1958,Vermont,40.14166666666667
1959,Vermont,42.16666666666667
1960,Vermont,41.675000000000004
1961,Vermont,41.775000000000006
1962,Vermont,40.15
1963,Vermont,40.458333333333336
1964,Vermont,41.56666666666666
1965,Vermont,40.525
1966,Vermont,41.28333333333334
1967,Vermont,40.71666666666666
1968,Vermont,40.775
1969,Vermont,41.54166666666667
1970,Vermont,41.041666666666664
1971,Vermont,41.05
1972,Vermont,40.05833333333334
1973,Vermont,43.44166666666667
1974,Vermont,41.2
1975,Vermont,42.483333333333334
1976,Vermont,40.46666666666666
1977,Vermont,41.87499999999999
1978,Vermont,40.016666666666666
1979,Vermont,42.416666666666664
1980,Vermont,40.599999999999994
1981,Vermont,42.225
1982,Vermont,41.3
1983,Vermont,42.625
1984,Vermont,42.53333333333334
1985,Vermont,41.475
1986,Vermont,41.83333333333333
1987,Vermont,42.19166666666667
1988,Vermont,41.75833333333333
1989,Vermont,40.73333333333334
1990,Vermont,44.050000000000004
1991,Vermont,43.525
1992,Vermont,40.61666666666667
1993,Vermont,41.18333333333333
1994,Vermont,41.31666666666667
1995,Vermont,42.325
1996,Vermont,42.00833333333333
1997,Vermont,41.06666666666666
1998,Vermont,45.175000000000004
1999,Vermont,44.275000000000006
2000,Vermont,41.81666666666667
2001,Vermont,43.791666666666664
2002,Vermont,43.574999999999996
2003,Vermont,41.49166666666667
2004,Vermont,41.85
2005,Vermont,43.416666666666664
2006,Vermont,45.05833333333333
2007,Vermont,42.175000000000004
2008,Vermont,43.050000000000004
2009,Vermont,42.283333333333324
2010,Vermont,44.89166666666666
2011,Vermont,44.300000000000004
2012,Vermont,45.85
2013,Vermont,43.23333333333333
2014,Vermont,41.95
2015,Vermont,42.625
2016,Vermont,44.64166666666667
1956,Virginia,55.291666666666664
1957,Virginia,55.64166666666666
1958,Virginia,52.958333333333336
1959,Virginia,55.81666666666667
1960,Virginia,53.599999999999994
1961,Virginia,54.26666666666667
1962,Virginia,53.5
1963,Virginia,53.26666666666667
1964,Virginia,54.541666666666664
1965,Virginia,54.625
1966,Virginia,53.34166666666666
1967,Virginia,53.38333333333333
1968,Virginia,53.81666666666666
1969,Virginia,53.45000000000001
1970,Virginia,54.76666666666666
1971,Virginia,54.88333333333333
1972,Virginia,54.18333333333334
1973,Virginia,55.625
1974,Virginia,55.26666666666667
1975,Virginia,55.42499999999999
1976,Virginia,53.84166666666667
1977,Virginia,54.74999999999999
1978,Virginia,53.59166666666667
1979,Virginia,53.82500000000001
1980,Virginia,54.40833333333333
1981,Virginia,53.666666666666664
1982,Virginia,54.70000000000001
1983,Virginia,54.466666666666676
1984,Virginia,55.025000000000006
1985,Virginia,55.416666666666664
1986,Virginia,55.65833333333334
1987,Virginia,55.21666666666666
1988,Virginia,53.93333333333334
1989,Virginia,54.36666666666667
1990,Virginia,57.39166666666667
1991,Virginia,56.974999999999994
1992,Virginia,54.42499999999999
1993,Virginia,55.058333333333316
1994,Virginia,55.30833333333334
1995,Virginia,54.98333333333334
1996,Virginia,54.025
1997,Virginia,54.508333333333326
1998,Virginia,57.449999999999996
1999,Virginia,56.26666666666668
2000,Virginia,54.90833333333334
2001,Virginia,55.85
2002,Virginia,56.57500000000001
2003,Virginia,54.95000000000001
2004,Virginia,55.883333333333326
2005,Virginia,55.95000000000002
2006,Virginia,56.57500000000001
2007,Virginia,56.80000000000001
2008,Virginia,55.708333333333336
2009,Virginia,55.166666666666664
2010,Virginia,55.93333333333334
2011,Virginia,56.99166666666667
2012,Virginia,57.55833333333333
2013,Virginia,55.116666666666674
2014,Virginia,54.449999999999996
2015,Virginia,56.53333333333333
2016,Virginia,57.175000000000004
1956,Washington,45.291666666666664
1957,Washington,45.53333333333333
1958,Washington,49.00000000000001
1959,Washington,45.508333333333326
1960,Washington,45.65
1961,Washington,46.974999999999994
1962,Washington,46.150000000000006
1963,Washington,46.666666666666664
1964,Washington,44.758333333333326
1965,Washington,46.74166666666667
1966,Washington,46.93333333333333
1967,Washington,47.84166666666667
1968,Washington,46.35
1969,Washington,45.5
1970,Washington,45.975
1971,Washington,45.39166666666667
1972,Washington,45.275000000000006
1973,Washington,46.525
1974,Washington,46.74166666666667
1975,Washington,45.23333333333333
1976,Washington,45.92499999999999
1977,Washington,46.225
1978,Washington,45.925000000000004
1979,Washington,46.36666666666667
1980,Washington,46.05833333333334
1981,Washington,47.291666666666664
1982,Washington,45.525
1983,Washington,46.70833333333334
1984,Washington,45.333333333333336
1985,Washington,43.93333333333334
1986,Washington,47.32500000000001
1987,Washington,48.25
1988,Washington,47.28333333333334
1989,Washington,46.58333333333334
1990,Washington,47.26666666666667
1991,Washington,47.13333333333333
1992,Washington,48.666666666666664
1993,Washington,45.574999999999996
1994,Washington,47.9
1995,Washington,47.54999999999999
1996,Washington,45.60833333333333
1997,Washington,47.11666666666667
1998,Washington,48.633333333333326
1999,Washington,46.94166666666667
2000,Washington,46.18333333333334
2001,Washington,46.89166666666666
2002,Washington,46.93333333333334
2003,Washington,48.19166666666666
2004,Washington,48.39166666666667
2005,Washington,47.35
2006,Washington,47.51666666666666
2007,Washington,46.800000000000004
2008,Washington,45.75833333333333
2009,Washington,46.36666666666667
2010,Washington,47.083333333333336
2011,Washington,45.525
2012,Washington,47.05833333333334
2013,Washington,47.150000000000006
2014,Washington,48.38333333333333
2015,Washington,49.975
2016,Washington,48.61666666666667
1956,West Virginia,51.87499999999999
1957,West Virginia,52.525
1958,West Virginia,49.35833333333334
1959,West Virginia,52.416666666666664
1960,West Virginia,50.04999999999999
1961,West Virginia,50.974999999999994
1962,West Virginia,50.57500000000001
1963,West Virginia,49.275
1964,West Virginia,51.341666666666676
1965,West Virginia,51.50833333333335
1966,West Virginia,50.00833333333333
1967,West Virginia,50.39166666666667
1968,West Virginia,50.24999999999999
1969,West Virginia,50.12499999999999
1970,West Virginia,51.61666666666667
1971,West Virginia,51.50833333333333
1972,West Virginia,50.86666666666667
1973,West Virginia,52.68333333333333
1974,West Virginia,51.833333333333336
1975,West Virginia,52.25833333333333
1976,West Virginia,49.80833333333334
1977,West Virginia,50.87499999999999
1978,West Virginia,49.925000000000004
1979,West Virginia,50.191666666666656
1980,West Virginia,50.50000000000001
1981,West Virginia,50.024999999999984
1982,West Virginia,51.625
1983,West Virginia,51.225000000000016
1984,West Virginia,51.616666666666674
1985,West Virginia,51.64166666666667
1986,West Virginia,52.34166666666667
1987,West Virginia,52.333333333333336
1988,West Virginia,50.925000000000004
1989,West Virginia,50.875
1990,West Virginia,53.93333333333334
1991,West Virginia,53.85
1992,West Virginia,51.26666666666667
1993,West Virginia,51.866666666666674
1994,West Virginia,51.800000000000004
1995,West Virginia,51.574999999999996
1996,West Virginia,50.75
1997,West Virginia,51.0
1998,West Virginia,54.25000000000001
1999,West Virginia,53.025000000000006
2000,West Virginia,51.775000000000006
2001,West Virginia,52.69166666666666
2002,West Virginia,53.23333333333335
2003,West Virginia,51.599999999999994
2004,West Virginia,52.74166666666667
2005,West Virginia,52.75833333333333
2006,West Virginia,53.03333333333333
2007,West Virginia,53.29999999999999
2008,West Virginia,51.791666666666664
2009,West Virginia,51.75
2010,West Virginia,52.05000000000001
2011,West Virginia,53.50000000000001
2012,West Virginia,54.31666666666667
2013,West Virginia,51.775
2014,West Virginia,50.791666666666664
2015,West Virginia,53.14166666666666
2016,West Virginia,54.15
1956,Wisconsin,42.10833333333333
1957,Wisconsin,42.16666666666667
1958,Wisconsin,42.01666666666667
1959,Wisconsin,41.925000000000004
1960,Wisconsin,42.09166666666666
1961,Wisconsin,42.9
1962,Wisconsin,41.625
1963,Wisconsin,42.050000000000004
1964,Wisconsin,43.43333333333333
1965,Wisconsin,41.266666666666666
1966,Wisconsin,41.474999999999994
1967,Wisconsin,40.9
1968,Wisconsin,43.008333333333326
1969,Wisconsin,41.69166666666667
1970,Wisconsin,42.09166666666667
1971,Wisconsin,42.01666666666666
1972,Wisconsin,39.95
1973,Wisconsin,44.31666666666666
1974,Wisconsin,42.18333333333333
1975,Wisconsin,42.61666666666667
1976,Wisconsin,41.38333333333333
1977,Wisconsin,42.94166666666667
1978,Wisconsin,41.0
1979,Wisconsin,40.425
1980,Wisconsin,42.15833333333333
1981,Wisconsin,43.475
1982,Wisconsin,41.44166666666666
1983,Wisconsin,43.35833333333334
1984,Wisconsin,43.25
1985,Wisconsin,41.40833333333334
1986,Wisconsin,43.291666666666664
1987,Wisconsin,46.324999999999996
1988,Wisconsin,43.43333333333333
1989,Wisconsin,41.108333333333334
1990,Wisconsin,44.550000000000004
1991,Wisconsin,43.71666666666667
1992,Wisconsin,42.73333333333333
1993,Wisconsin,41.71666666666666
1994,Wisconsin,42.974999999999994
1995,Wisconsin,42.80833333333334
1996,Wisconsin,40.483333333333334
1997,Wisconsin,42.641666666666666
1998,Wisconsin,47.30833333333334
1999,Wisconsin,45.39166666666666
2000,Wisconsin,43.86666666666667
2001,Wisconsin,45.33333333333334
2002,Wisconsin,44.58333333333334
2003,Wisconsin,43.199999999999996
2004,Wisconsin,43.525
2005,Wisconsin,45.06666666666666
2006,Wisconsin,46.0
2007,Wisconsin,44.74166666666667
2008,Wisconsin,41.791666666666664
2009,Wisconsin,42.40833333333333
2010,Wisconsin,45.48333333333333
2011,Wisconsin,44.150000000000006
2012,Wisconsin,47.39166666666666
2013,Wisconsin,41.775
2014,Wisconsin,40.23333333333334
2015,Wisconsin,44.824999999999996
2016,Wisconsin,46.208333333333336
1956,Wyoming,41.141666666666666
1957,Wyoming,40.4
1958,Wyoming,41.98333333333333
1959,Wyoming,40.675000000000004
1960,Wyoming,41.050000000000004
1961,Wyoming,40.975
1962,Wyoming,41.1
1963,Wyoming,42.48333333333334
1964,Wyoming,39.55
1965,Wyoming,40.25000000000001
1966,Wyoming,41.208333333333336
1967,Wyoming,40.825
1968,Wyoming,39.80833333333333
1969,Wyoming,41.099999999999994
1970,Wyoming,40.35
1971,Wyoming,40.00833333333333
1972,Wyoming,40.175
1973,Wyoming,39.84166666666666
1974,Wyoming,41.225
1975,Wyoming,39.43333333333334
1976,Wyoming,41.34166666666666
1977,Wyoming,42.0
1978,Wyoming,39.39166666666666
1979,Wyoming,40.0
1980,Wyoming,41.966666666666676
1981,Wyoming,43.73333333333333
1982,Wyoming,39.84166666666667
1983,Wyoming,40.925000000000004
1984,Wyoming,39.9
1985,Wyoming,39.175000000000004
1986,Wyoming,42.324999999999996
1987,Wyoming,42.50833333333333
1988,Wyoming,42.800000000000004
1989,Wyoming,41.175000000000004
1990,Wyoming,41.85
1991,Wyoming,41.71666666666666
1992,Wyoming,42.491666666666674
1993,Wyoming,38.89166666666666
1994,Wyoming,42.916666666666664
1995,Wyoming,41.675
1996,Wyoming,41.04166666666667
1997,Wyoming,41.20833333333333
1998,Wyoming,42.55
1999,Wyoming,43.166666666666664
2000,Wyoming,42.54166666666667
2001,Wyoming,43.20000000000001
2002,Wyoming,41.375
2003,Wyoming,43.050000000000004
2004,Wyoming,42.40833333333334
2005,Wyoming,42.85
2006,Wyoming,43.18333333333334
2007,Wyoming,43.31666666666667
2008,Wyoming,40.699999999999996
2009,Wyoming,40.93333333333334
2010,Wyoming,41.958333333333336
2011,Wyoming,41.05833333333334
2012,Wyoming,44.800000000000004
2013,Wyoming,41.675000000000004
2014,Wyoming,42.13333333333333
2015,Wyoming,44.15833333333333
2016,Wyoming,43.84166666666667
